"time","load_power_statistics","load_transparency","price_day_ahead"
2018-03-14 17:00:00,68648.7857143,66875,53.63
2018-03-14 18:00:00,71356.4081633,68742,62.81
2018-03-14 19:00:00,72786.4897959,70062,60.94
2018-03-14 20:00:00,68960.8163265,66645,48.86
2018-03-14 21:00:00,65223.4591837,62910,39.59
2018-03-14 22:00:00,62048.1428571,60376,34.16
2018-03-14 23:00:00,57760.4693878,56482,29.55
2018-03-15 00:00:00,54453.0816327,53094,25.36
2018-03-15 01:00:00,52671.1326531,51646,20.41
2018-03-15 02:00:00,52185.0306122,51533,18.42
2018-03-15 03:00:00,53110.2142857,52478,14.91
2018-03-15 04:00:00,54849.7142857,53793,13.25
2018-03-15 05:00:00,58783.8367347,57169,18.35
2018-03-15 06:00:00,66173.2142857,64305,32.76
2018-03-15 07:00:00,70777.5510204,69714,40.49
2018-03-15 08:00:00,72876.3163265,71949,39.99
2018-03-15 09:00:00,73173.6734694,72307,30
2018-03-15 10:00:00,73806.1530612,73371,19.48
2018-03-15 11:00:00,74678.2959184,74297,15.2
2018-03-15 12:00:00,73867.6632653,73281,13.65
2018-03-15 13:00:00,73276.1020408,72829,13.56
2018-03-15 14:00:00,72726.2244898,72383,18.85
2018-03-15 15:00:00,72264.2857143,71142,21.25
2018-03-15 16:00:00,71475.9183673,69814,24
2018-03-15 17:00:00,72109.1428571,69860,30.62
2018-03-15 18:00:00,74829.3877551,72298,39.55
2018-03-15 19:00:00,75546.8061224,72738,38.86
2018-03-15 20:00:00,71386.255102,68934,30.36
2018-03-15 21:00:00,67758.244898,64893,29.07
2018-03-15 22:00:00,64493.3979592,62167,25.66
2018-03-15 23:00:00,59825.7346939,57580,17.02
2018-03-16 00:00:00,56062.2346939,53940,12.08
2018-03-16 01:00:00,54142.8571429,51960,12.01
2018-03-16 02:00:00,53343.744898,51179,8.06
2018-03-16 03:00:00,53868.877551,51504,10.84
2018-03-16 04:00:00,55572.1938776,53091,13.4
2018-03-16 05:00:00,59562.4081633,56095,24.49
2018-03-16 06:00:00,66781.1938776,63233,37.76
2018-03-16 07:00:00,71676.1326531,68343,45.86
2018-03-16 08:00:00,74664.5918367,71543,47.98
2018-03-16 09:00:00,75123.9183673,72104,44.97
2018-03-16 10:00:00,75956.5408163,72930,44
2018-03-16 11:00:00,76560.3469388,74573,42
2018-03-16 12:00:00,75831.3877551,73715,38.1
2018-03-16 13:00:00,74775.6326531,72350,31.97
2018-03-16 14:00:00,73454.0714286,70536,27.09
2018-03-16 15:00:00,72274.3571429,69337,26.67
2018-03-16 16:00:00,71257.255102,67969,30.85
2018-03-16 17:00:00,71554.2346939,68567,37.09
2018-03-16 18:00:00,73488.2653061,70560,40.23
2018-03-16 19:00:00,73883.2142857,71224,38.38
2018-03-16 20:00:00,69579.6530612,66914,36.95
2018-03-16 21:00:00,65888.5204082,63138,20.74
2018-03-16 22:00:00,63303.8571429,61675,21.62
2018-03-16 23:00:00,59669.0204082,57906,10.6
2018-03-17 00:00:00,56605.1122449,54286,13.26
2018-03-17 01:00:00,54656.6428571,52484,5.56
2018-03-17 02:00:00,53822.1020408,51511,0.08
2018-03-17 03:00:00,53622.4897959,51718,0.02
2018-03-17 04:00:00,53782.4387755,52289,-5
2018-03-17 05:00:00,53969.7244898,52115,-11.86
2018-03-17 06:00:00,54457.2142857,52590,-0.71
2018-03-17 07:00:00,57520.0510204,55615,10.76
2018-03-17 08:00:00,61918.3265306,60224,10.01
2018-03-17 09:00:00,65188.7959184,63810,9.8
2018-03-17 10:00:00,66744.7857143,65546,10
2018-03-17 11:00:00,67521.6326531,66957,10.73
2018-03-17 12:00:00,66635.5816327,65918,8.92
2018-03-17 13:00:00,65092.7653061,64774,1.42
2018-03-17 14:00:00,63863.1836735,63091,-0.46
2018-03-17 15:00:00,63020.0612245,62323,1.78
2018-03-17 16:00:00,62836.3979592,62339,1.58
2018-03-17 17:00:00,63750.2040816,62500,6.91
2018-03-17 18:00:00,66334.5714286,65572,12.97
2018-03-17 19:00:00,66399.0306122,65576,13.17
2018-03-17 20:00:00,63204.2142857,61734,1.09
2018-03-17 21:00:00,60779.2755102,59343,-2.51
2018-03-17 22:00:00,59698.3265306,58864,2.05
2018-03-17 23:00:00,56880.5,57254,-4.09
2018-03-18 00:00:00,54545.9183673,54734,-2
2018-03-18 01:00:00,52713.755102,52935,-12.12
2018-03-18 02:00:00,51512.877551,52154,-9.63
2018-03-18 03:00:00,50790.4897959,51509,-9.61
2018-03-18 04:00:00,50398.7142857,51346,-9.25
2018-03-18 05:00:00,50082.8265306,50639,-9.64
2018-03-18 06:00:00,49061.6326531,49262,-14.42
2018-03-18 07:00:00,51174.9387755,51375,-27.18
2018-03-18 08:00:00,55441.6836735,55653,-19.95
2018-03-18 09:00:00,59337.3571429,59146,-24.22
2018-03-18 10:00:00,61569.4387755,61134,-29.99
2018-03-18 11:00:00,63469.3265306,62603,0
2018-03-18 12:00:00,62778.2959184,61093,-0.05
2018-03-18 13:00:00,60559.244898,58922,-18.22
2018-03-18 14:00:00,59036.7040816,57272,-9.79
2018-03-18 15:00:00,58321.3061224,56561,-22.95
2018-03-18 16:00:00,58161.0816327,56451,4.74
2018-03-18 17:00:00,59535.1530612,58192,23.11
2018-03-18 18:00:00,62847.0102041,61309,40.38
2018-03-18 19:00:00,64400.3979592,62383,41.06
2018-03-18 20:00:00,62036.4591837,59700,39.78
2018-03-18 21:00:00,59885.755102,57622,38.05
2018-03-18 22:00:00,60072.6938776,57791,38.06
2018-03-18 23:00:00,57732.4285714,55145,36.88
2018-03-19 00:00:00,55411.3877551,52166,31.09
2018-03-19 01:00:00,53733.3571429,50668,31.2
2018-03-19 02:00:00,52530.377551,49770,33.35
2018-03-19 03:00:00,52732.5204082,49894,33.44
2018-03-19 04:00:00,54234.9285714,51097,31.27
2018-03-19 05:00:00,58139.9489796,55243,38.18
2018-03-19 06:00:00,65572.9897959,62900,50.06
2018-03-19 07:00:00,70753.7755102,68088,59.93
2018-03-19 08:00:00,73182.622449,70193,63.28
2018-03-19 09:00:00,74115.7244898,70968,53.41
2018-03-19 10:00:00,75075.7653061,72002,48.53
2018-03-19 11:00:00,75251.7755102,72467,46.84
2018-03-19 12:00:00,74683.3367347,72024,47.04
2018-03-19 13:00:00,74010.9489796,71029,47.54
2018-03-19 14:00:00,72865.7959184,70111,45.95
2018-03-19 15:00:00,71927.3163265,69395,50.03
2018-03-19 16:00:00,70483.6020408,68143,50.99
2018-03-19 17:00:00,70578.5102041,69391,57.18
2018-03-19 18:00:00,72711.744898,71244,73
2018-03-19 19:00:00,74693.5918367,73016,98.19
2018-03-19 20:00:00,70997.0816327,69715,59.98
2018-03-19 21:00:00,67486,65805,48.96
2018-03-19 22:00:00,65317.4795918,63924,42.05
2018-03-19 23:00:00,61828.6836735,60435,37.36
2018-03-20 00:00:00,59255.9693878,57365,38.95
2018-03-20 01:00:00,57330.8367347,55350,37.53
2018-03-20 02:00:00,56333.0918367,54579,37.06
2018-03-20 03:00:00,56533.6632653,54445,36.59
2018-03-20 04:00:00,57926.0510204,55673,36.59
2018-03-20 05:00:00,61164.9897959,58653,38.09
2018-03-20 06:00:00,67516.4795918,64842,42.14
2018-03-20 07:00:00,71904.7346939,69874,49.95
2018-03-20 08:00:00,74428.5714286,73304,49.85
2018-03-20 09:00:00,75197.5816327,74000,42.95
2018-03-20 10:00:00,76138.7142857,75152,38.02
2018-03-20 11:00:00,77070.7346939,75697,38.09
2018-03-20 12:00:00,76193.7653061,74826,38
2018-03-20 13:00:00,75198.8979592,73574,36.48
2018-03-20 14:00:00,74331.4795918,72387,37.08
2018-03-20 15:00:00,73209.1938776,71432,36.74
2018-03-20 16:00:00,72052.622449,69795,38.09
2018-03-20 17:00:00,72079.3265306,70450,47.12
2018-03-20 18:00:00,73285.7857143,71912,56.92
2018-03-20 19:00:00,75050.1428571,73777,64.92
2018-03-20 20:00:00,71049.9081633,69697,54.88
2018-03-20 21:00:00,67586.2857143,66297,50.25
2018-03-20 22:00:00,64707.6326531,63238,44.72
2018-03-20 23:00:00,60829.0408163,59136,39.6
2018-03-21 00:00:00,57875.8469388,56540,40.77
2018-03-21 01:00:00,55975.2857143,54592,40.53
2018-03-21 02:00:00,55061.6938776,53652,40.74
2018-03-21 03:00:00,55454.5510204,54006,40.08
2018-03-21 04:00:00,56798.744898,55273,40.07
2018-03-21 05:00:00,60061.622449,58217,41.38
2018-03-21 06:00:00,65900.5102041,63725,57.15
2018-03-21 07:00:00,70403.3469388,68471,71
2018-03-21 08:00:00,72599.2653061,70932,78.33
2018-03-21 09:00:00,73225.7653061,71015,70.05
2018-03-21 10:00:00,73905.1020408,71723,57.96
2018-03-21 11:00:00,74663.4387755,72723,51.15
2018-03-21 12:00:00,74198.0510204,72336,46.13
2018-03-21 13:00:00,73538.6632653,72020,42.27
2018-03-21 14:00:00,72441.9591837,70233,42.11
2018-03-21 15:00:00,71195.5816327,69418,47.91
2018-03-21 16:00:00,70016.3163265,68047,49.22
2018-03-21 17:00:00,70647.7142857,68413,57.95
2018-03-21 18:00:00,73161.0408163,70251,69.88
2018-03-21 19:00:00,75198.5510204,72347,78.91
2018-03-21 20:00:00,71735.2142857,68810,58.46
2018-03-21 21:00:00,68223.122449,65249,44.94
2018-03-21 22:00:00,65261.3061224,62825,39.93
2018-03-21 23:00:00,61334.5204082,59784,37.06
2018-03-22 00:00:00,58492.9183673,56884,33.05
2018-03-22 01:00:00,56550.744898,55290,33.06
2018-03-22 02:00:00,55427.6020408,53810,26.09
2018-03-22 03:00:00,56037.6326531,54426,21.49
2018-03-22 04:00:00,57418.5204082,55580,22.13
2018-03-22 05:00:00,60875.9081633,58478,30
2018-03-22 06:00:00,67642.1938776,64679,35.7
2018-03-22 07:00:00,72597.0816327,69228,39.2
2018-03-22 08:00:00,74961.0510204,72268,40.11
2018-03-22 09:00:00,75628.6326531,73203,37.01
2018-03-22 10:00:00,76176.1938776,74087,35.92
2018-03-22 11:00:00,76763.7346939,74666,37.08
2018-03-22 12:00:00,76081.1734694,74654,38.06
2018-03-22 13:00:00,75688.2959184,74380,39.97
2018-03-22 14:00:00,74674.5204082,73341,41.22
2018-03-22 15:00:00,73585.6836735,71871,42.99
2018-03-22 16:00:00,72315.7755102,70672,47.98
2018-03-22 17:00:00,72281.4795918,70354,57.92
2018-03-22 18:00:00,73520.5612245,71304,70.26
2018-03-22 19:00:00,74126.1632653,71599,93.43
2018-03-22 20:00:00,70126.8877551,67684,64.99
2018-03-22 21:00:00,66333.7040816,63721,58.42
2018-03-22 22:00:00,63551.8163265,61078,53.33
2018-03-22 23:00:00,59835.1734694,57688,46.77
2018-03-23 00:00:00,56636.6836735,54274,41.39
2018-03-23 01:00:00,54545.0714286,51806,41.12
2018-03-23 02:00:00,53495.622449,50956,40.95
2018-03-23 03:00:00,53635.3877551,51177,40.49
2018-03-23 04:00:00,54868.9591837,52357,40.55
2018-03-23 05:00:00,58494.4591837,55628,42.78
2018-03-23 06:00:00,64815.8163265,62131,55.87
2018-03-23 07:00:00,70128.9795918,66763,65.62
2018-03-23 08:00:00,72929.1734694,69333,70.42
2018-03-23 09:00:00,73483.7857143,69833,65.72
2018-03-23 10:00:00,74500.3061224,71365,60.4
2018-03-23 11:00:00,75009.755102,72866,57.57
2018-03-23 12:00:00,74294.2142857,72062,52.53
2018-03-23 13:00:00,73007.9693878,70393,50.35
2018-03-23 14:00:00,71630.244898,69109,49.23
2018-03-23 15:00:00,70340.3367347,67535,49.15
2018-03-23 16:00:00,69351.2142857,66637,49.48
2018-03-23 17:00:00,69629.2755102,66643,57.99
2018-03-23 18:00:00,70694.8979592,67230,60.73
2018-03-23 19:00:00,71310.5204082,68260,70.72
2018-03-23 20:00:00,67404.6122449,64844,60.94
2018-03-23 21:00:00,63945.8673469,61451,51.79
2018-03-23 22:00:00,61690.7244898,59266,48.56
2018-03-23 23:00:00,58102.3877551,55787,45.01
2018-03-24 00:00:00,54453.2346939,52622,38.74
2018-03-24 01:00:00,52315.4387755,50129,37.09
2018-03-24 02:00:00,50961.244898,48776,37.7
2018-03-24 03:00:00,50784.3673469,48397,37.48
2018-03-24 04:00:00,51231.1938776,48633,38.14
2018-03-24 05:00:00,51413.7959184,48796,38.35
2018-03-24 06:00:00,51450.0102041,48427,38.86
2018-03-24 07:00:00,54401.6836735,51534,40.18
2018-03-24 08:00:00,58223.0408163,55675,41.58
2018-03-24 09:00:00,60638,57340,41.5
2018-03-24 10:00:00,61456.3469388,58524,38
2018-03-24 11:00:00,61575.4591837,60116,37.41
2018-03-24 12:00:00,60311.0612245,59128,37
2018-03-24 13:00:00,58216.9693878,56757,37.78
2018-03-24 14:00:00,56435.4387755,54435,37.47
2018-03-24 15:00:00,55523.0408163,53237,38.84
2018-03-24 16:00:00,55080.6428571,52931,40.2
2018-03-24 17:00:00,56092.1938776,54089,46.37
2018-03-24 18:00:00,58911.7755102,56318,58.06
2018-03-24 19:00:00,61127.8265306,58342,59.58
2018-03-24 20:00:00,58098.1020408,55174,51.99
2018-03-24 21:00:00,55507.0714286,52424,42.97
2018-03-24 22:00:00,54377.3469388,51421,40.29
2018-03-24 23:00:00,51260.7653061,48407,38.05
2018-03-25 00:00:00,48382.7755102,45731,38.52
2018-03-25 01:00:00,46528.6938776,41203,38.01
2018-03-25 02:00:00,45712.7142857,43562,37.85
2018-03-25 03:00:00,45683.9183673,43283,37.28
2018-03-25 04:00:00,45637.6326531,42640,37.24
2018-03-25 05:00:00,45023.8367347,42103,37.08
2018-03-25 06:00:00,45604.2755102,42802,38.67
2018-03-25 07:00:00,48243.3061224,45322,39.04
2018-03-25 08:00:00,51488.9795918,48430,38.06
2018-03-25 09:00:00,53755.9183673,50695,35.01
2018-03-25 10:00:00,55693.9693878,52411,31.44
2018-03-25 11:00:00,55418.4489796,51858,31.29
2018-03-25 12:00:00,53551.2244898,50140,29.05
2018-03-25 13:00:00,51706.6326531,48611,29.93
2018-03-25 14:00:00,50519.1326531,48029,31.81
2018-03-25 15:00:00,49816.7857143,47476,36
2018-03-25 16:00:00,51138.9387755,48826,36.86
2018-03-25 17:00:00,53526.9795918,51377,41.38
2018-03-25 18:00:00,55572.5,53698,45.16
2018-03-25 19:00:00,57029.5102041,54831,51.3
2018-03-25 20:00:00,55807.5510204,53606,42
2018-03-25 21:00:00,55722.3877551,53739,45.09
2018-03-25 22:00:00,52853.2040816,50805,39.54
2018-03-25 23:00:00,49904.6020408,47298,40.36
2018-03-26 00:00:00,47999.9081633,45668,39.53
2018-03-26 01:00:00,46906.9897959,44395,38.92
2018-03-26 02:00:00,47528.8469388,44936,38.01
2018-03-26 03:00:00,49388.3367347,46579,37.25
2018-03-26 04:00:00,53580.6836735,50888,38.02
2018-03-26 05:00:00,61443.5408163,59119,52.28
2018-03-26 06:00:00,67355.6632653,64888,63.03
2018-03-26 07:00:00,70376.744898,68065,79.47
2018-03-26 08:00:00,71794.5612245,69077,76.61
2018-03-26 09:00:00,72893.8061224,70324,67.98
2018-03-26 10:00:00,73540.4897959,70976,61.49
2018-03-26 11:00:00,72861.3163265,70612,55.65
2018-03-26 12:00:00,71942.5306122,69243,52.52
2018-03-26 13:00:00,70920.1632653,68585,48.84
2018-03-26 14:00:00,69827.9897959,66880,45.34
2018-03-26 15:00:00,67783.5204082,65508,44.03
2018-03-26 16:00:00,67492.0510204,65021,45.09
2018-03-26 17:00:00,67796.9081633,65422,51.76
2018-03-26 18:00:00,68563.9693878,66256,62.49
2018-03-26 19:00:00,68089.4081633,65686,62.41
2018-03-26 20:00:00,64791.4795918,62452,62.42
2018-03-26 21:00:00,61864.7346939,59785,54.91
2018-03-26 22:00:00,57872.4693878,55814,49.18
2018-03-26 23:00:00,54329.2142857,51682,42.4
2018-03-27 00:00:00,52112.6938776,49490,38.8
2018-03-27 01:00:00,51296.8163265,48524,38
2018-03-27 02:00:00,51882.3979592,49002,38.01
2018-03-27 03:00:00,53320.7040816,50463,37.83
2018-03-27 04:00:00,56576.6020408,53949,38.98
2018-03-27 05:00:00,63422.2346939,60609,48.47
2018-03-27 06:00:00,68185.8979592,65627,60.43
2018-03-27 07:00:00,70604.7755102,67668,67.48
2018-03-27 08:00:00,71364.9795918,67662,60.69
2018-03-27 09:00:00,72284.255102,68472,55.98
2018-03-27 10:00:00,72995.9183673,68949,52.73
2018-03-27 11:00:00,72211.6632653,68762,47.53
2018-03-27 12:00:00,71542.9183673,68372,44.96
2018-03-27 13:00:00,70094.8367347,67634,42.39
2018-03-27 14:00:00,68866.9183673,66806,40.85
2018-03-27 15:00:00,67588.5102041,65608,40.73
2018-03-27 16:00:00,67437.8673469,64803,41.22
2018-03-27 17:00:00,67805.5918367,64898,42
2018-03-27 18:00:00,68835.7040816,66022,47.93
2018-03-27 19:00:00,68937.4285714,66066,44.24
2018-03-27 20:00:00,66040.1734694,62753,39.61
2018-03-27 21:00:00,62857.2346939,60200,36.54
2018-03-27 22:00:00,58575.6122449,55936,33.95
2018-03-27 23:00:00,55049.1836735,52692,34.36
2018-03-28 00:00:00,52734.3469388,50449,34.98
2018-03-28 01:00:00,51685.5204082,49774,33.72
2018-03-28 02:00:00,51973.7142857,50076,32.62
2018-03-28 03:00:00,53417.2959184,51458,33.3
2018-03-28 04:00:00,56701.7346939,54266,35.05
2018-03-28 05:00:00,64011.9693878,61230,40.05
2018-03-28 06:00:00,69326.7959184,66435,43.91
2018-03-28 07:00:00,72441.4489796,69369,50.63
2018-03-28 08:00:00,73620.0816327,70957,50.32
2018-03-28 09:00:00,74931.7653061,72205,45.49
2018-03-28 10:00:00,76068.6734694,74285,44.68
2018-03-28 11:00:00,75350.6326531,74031,41.84
2018-03-28 12:00:00,74786.5714286,73578,45.13
2018-03-28 13:00:00,73545.9489796,72175,45
2018-03-28 14:00:00,72731.0204082,71471,44.07
2018-03-28 15:00:00,71334.1836735,69595,42.35
2018-03-28 16:00:00,70937.5204082,68876,40.72
2018-03-28 17:00:00,71220.1326531,69405,40.16
2018-03-28 18:00:00,72135.5,69818,45.99
2018-03-28 19:00:00,70899.1020408,68747,45.56
2018-03-28 20:00:00,67358.877551,65008,39.32
2018-03-28 21:00:00,64199.8673469,62435,35.23
2018-03-28 22:00:00,60015.7346939,58776,28.34
2018-03-28 23:00:00,56021.0408163,55556,26.57
2018-03-29 00:00:00,53914.2959184,53005,19.31
2018-03-29 01:00:00,53331.4489796,52360,15.72
2018-03-29 02:00:00,53765.0102041,52954,17.98
2018-03-29 03:00:00,55151.0510204,53870,19.33
2018-03-29 04:00:00,58539.1530612,56035,29.4
2018-03-29 05:00:00,64668.9285714,61970,38.77
2018-03-29 06:00:00,69561.0408163,67192,42.36
2018-03-29 07:00:00,72600.2653061,69580,44.99
2018-03-29 08:00:00,73342.255102,70331,45.15
2018-03-29 09:00:00,74279.4285714,70953,40.05
2018-03-29 10:00:00,74527.9285714,71363,40
2018-03-29 11:00:00,73493.9489796,70609,38.14
2018-03-29 12:00:00,72407.0510204,69504,36.77
2018-03-29 13:00:00,70788.9489796,67045,37.6
2018-03-29 14:00:00,69290.9591837,65566,39.63
2018-03-29 15:00:00,67291.8877551,63936,38.92
2018-03-29 16:00:00,66473.8265306,63818,42.27
2018-03-29 17:00:00,65862.122449,63135,44.99
2018-03-29 18:00:00,66064.3163265,63747,62.6
2018-03-29 19:00:00,65906.3673469,63472,62.69
2018-03-29 20:00:00,63025.6326531,59843,45.5
2018-03-29 21:00:00,59840.6020408,56802,44.62
2018-03-29 22:00:00,55840.3571429,53198,40.87
2018-03-29 23:00:00,52621.9693878,49415,35.69
2018-03-30 00:00:00,50180.9693878,46757,35.8
2018-03-30 01:00:00,48941.4489796,45088,31.68
2018-03-30 02:00:00,48603.3265306,44973,32.11
2018-03-30 03:00:00,48224.2755102,45607,30.79
2018-03-30 04:00:00,47228.7346939,44761,33.57
2018-03-30 05:00:00,46235.6938776,43577,35.36
2018-03-30 06:00:00,46889.877551,44336,41.48
2018-03-30 07:00:00,50030.6938776,47805,43.53
2018-03-30 08:00:00,52740.1020408,50620,43.17
2018-03-30 09:00:00,54379.122449,52893,36.11
2018-03-30 10:00:00,56043.9285714,54283,32.84
2018-03-30 11:00:00,55749.2653061,55329,28.44
2018-03-30 12:00:00,53814.9897959,53580,20.96
2018-03-30 13:00:00,51915.5714286,52117,22.08
2018-03-30 14:00:00,50974,51424,20.93
2018-03-30 15:00:00,50697.5510204,50798,21.17
2018-03-30 16:00:00,51570.8469388,51917,22.09
2018-03-30 17:00:00,53085.3061224,52924,29.06
2018-03-30 18:00:00,54583.7653061,53333,29.09
2018-03-30 19:00:00,55574.7346939,54370,28.8
2018-03-30 20:00:00,53830.8979592,52762,18.28
2018-03-30 21:00:00,52895.9897959,51882,17.07
2018-03-30 22:00:00,49742.7857143,49035,15.29
2018-03-30 23:00:00,46853.5510204,46411,0.05
2018-03-31 00:00:00,44961.4897959,44607,0.05
2018-03-31 01:00:00,43969.9081633,43365,8.04
2018-03-31 02:00:00,43848.4387755,43238,13.41
2018-03-31 03:00:00,44624.7142857,44137,6.91
2018-03-31 04:00:00,45567.3469388,44650,14.27
2018-03-31 05:00:00,46939.7653061,45134,13.75
2018-03-31 06:00:00,49267.8673469,47071,18.66
2018-03-31 07:00:00,53122.8571429,50914,30.08
2018-03-31 08:00:00,56273.3571429,53817,30.06
2018-03-31 09:00:00,57949.5918367,55599,29.37
2018-03-31 10:00:00,58517.3163265,56288,31.06
2018-03-31 11:00:00,58060.1836735,55532,31.92
2018-03-31 12:00:00,56583.8367347,54785,27.82
2018-03-31 13:00:00,55181.5306122,53934,22.59
2018-03-31 14:00:00,54875.255102,53071,23.02
2018-03-31 15:00:00,54110.1938776,52228,22.89
2018-03-31 16:00:00,54977.4387755,52955,27.34
2018-03-31 17:00:00,55831.6428571,53670,31.02
2018-03-31 18:00:00,56014.7040816,53761,35.46
2018-03-31 19:00:00,56134.3979592,52993,37.31
2018-03-31 20:00:00,54222.5612245,50918,38.67
2018-03-31 21:00:00,52670.4285714,49789,36.02
2018-03-31 22:00:00,49717.3469388,46321,36.43
2018-03-31 23:00:00,46439.4081633,42950,34.95
2018-04-01 00:00:00,44264.8979592,40780,28.46
2018-04-01 01:00:00,42967.9183673,39304,24.76
2018-04-01 02:00:00,42590.8571429,39229,21.81
2018-04-01 03:00:00,42946.9591837,39547,21.07
2018-04-01 04:00:00,42965.0714286,39403,21.82
2018-04-01 05:00:00,42960.9897959,39018,22.97
2018-04-01 06:00:00,44325.5,40138,23.05
2018-04-01 07:00:00,48355.0510204,44208,22.96
2018-04-01 08:00:00,51691.1428571,47568,24.37
2018-04-01 09:00:00,53595.5510204,49765,22.04
2018-04-01 10:00:00,55232.3571429,51712,23
2018-04-01 11:00:00,54146.0612245,50336,21.85
2018-04-01 12:00:00,51871.6938776,48242,22.05
2018-04-01 13:00:00,50601.8061224,47304,18.3
2018-04-01 14:00:00,49729.7142857,46366,13.72
2018-04-01 15:00:00,48956.3469388,46100,14.27
2018-04-01 16:00:00,49553.744898,47077,13.46
2018-04-01 17:00:00,51028.5510204,48162,21.73
2018-04-01 18:00:00,51620.622449,48477,31.5
2018-04-01 19:00:00,52515.3367347,49196,32.88
2018-04-01 20:00:00,51578.9081633,47894,31.87
2018-04-01 21:00:00,51070.744898,47142,33.75
2018-04-01 22:00:00,48165.1122449,44683,33.48
2018-04-01 23:00:00,45325.7244898,42107,26.06
2018-04-02 00:00:00,43632.9285714,40166,24.97
2018-04-02 01:00:00,42892.7857143,39405,24.08
2018-04-02 02:00:00,42823.5102041,39617,20.46
2018-04-02 03:00:00,43130.1836735,39967,19.82
2018-04-02 04:00:00,43427.6938776,40273,22.94
2018-04-02 05:00:00,43553.4489796,39535,24.91
2018-04-02 06:00:00,44406.7959184,40204,28.89
2018-04-02 07:00:00,47413.0306122,42952,32.23
2018-04-02 08:00:00,50616.1530612,46071,33.1
2018-04-02 09:00:00,52232.244898,47305,30.09
2018-04-02 10:00:00,53762.0408163,48192,30.92
2018-04-02 11:00:00,53061.1428571,48151,27.09
2018-04-02 12:00:00,50649.255102,46206,24.93
2018-04-02 13:00:00,48936.0408163,44844,21.75
2018-04-02 14:00:00,47919.0714286,44714,21.82
2018-04-02 15:00:00,47448.4897959,44799,22.88
2018-04-02 16:00:00,48750.0510204,46624,25.1
2018-04-02 17:00:00,50977.5102041,48874,34.11
2018-04-02 18:00:00,52092.122449,49811,37.66
2018-04-02 19:00:00,53403.0408163,51652,37.56
2018-04-02 20:00:00,52011.2653061,50830,37
2018-04-02 21:00:00,51532.4693878,49990,31.09
2018-04-02 22:00:00,48586.2959184,47197,23.12
2018-04-02 23:00:00,45680.9795918,44515,20.57
2018-04-03 00:00:00,43711.6020408,43132,14.53
2018-04-03 01:00:00,43026.2040816,42412,13.4
2018-04-03 02:00:00,43566.7244898,43067,12
2018-04-03 03:00:00,45618.2142857,45348,8.64
2018-04-03 04:00:00,50280.5918367,49096,18.54
2018-04-03 05:00:00,59079.2959184,57008,39.66
2018-04-03 06:00:00,64917.2857143,62268,43.93
2018-04-03 07:00:00,68112.6530612,65668,44.05
2018-04-03 08:00:00,69129.5714286,66595,43.25
2018-04-03 09:00:00,70298.3061224,67165,41.08
2018-04-03 10:00:00,71230.9387755,68588,41.59
2018-04-03 11:00:00,70590.5510204,69670,31.88
2018-04-03 12:00:00,69772.9693878,68957,35.89
2018-04-03 13:00:00,68534.5102041,67721,34.68
2018-04-03 14:00:00,67182.8367347,66356,37.9
2018-04-03 15:00:00,65349.9387755,64771,41.85
2018-04-03 16:00:00,64986.1428571,64757,44.54
2018-04-03 17:00:00,64981.9081633,65198,48.06
2018-04-03 18:00:00,65396.7755102,64797,49.95
2018-04-03 19:00:00,65668.6836735,64421,47.85
2018-04-03 20:00:00,62825.4387755,61169,42.87
2018-04-03 21:00:00,59251.7959184,57593,39.2
2018-04-03 22:00:00,54913.7244898,52239,30.09
2018-04-03 23:00:00,51274.4183673,48859,28.63
2018-04-04 00:00:00,49005.6122449,47597,26.91
2018-04-04 01:00:00,47759.4693878,46825,22.04
2018-04-04 02:00:00,48175.377551,48746,15.25
2018-04-04 03:00:00,49926.1836735,49347,20.09
2018-04-04 04:00:00,54327.5306122,53378,28.46
2018-04-04 05:00:00,62011.1734694,60721,42.75
2018-04-04 06:00:00,66948.9897959,65346,48.5
2018-04-04 07:00:00,69695.9489796,68866,55.51
2018-04-04 08:00:00,70374.4795918,69161,48.76
2018-04-04 09:00:00,71102.5510204,69718,45
2018-04-04 10:00:00,71443.5918367,69138,44.9
2018-04-04 11:00:00,70235.8571429,68183,37.62
2018-04-04 12:00:00,69784.4897959,68486,34.9
2018-04-04 13:00:00,68890.4489796,67296,31.94
2018-04-04 14:00:00,67598.1734694,64723,32.07
2018-04-04 15:00:00,65948.2244898,63383,31.09
2018-04-04 16:00:00,65607.5,62744,39
2018-04-04 17:00:00,65618.4489796,63004,42.4
2018-04-04 18:00:00,65978.5306122,63784,42.79
2018-04-04 19:00:00,66131.4591837,64258,43.74
2018-04-04 20:00:00,63368.622449,61661,42.54
2018-04-04 21:00:00,59767.9183673,57523,39.62
2018-04-04 22:00:00,54881.5408163,53349,32.09
2018-04-04 23:00:00,51380.244898,48712,32.31
2018-04-05 00:00:00,49511.7755102,47846,28.79
2018-04-05 01:00:00,48546.9693878,47791,26.07
2018-04-05 02:00:00,49120.4081633,48322,21.6
2018-04-05 03:00:00,50920.6938776,50180,21.06
2018-04-05 04:00:00,54656.9387755,53555,27.82
2018-04-05 05:00:00,62021.6836735,60685,38.6
2018-04-05 06:00:00,66996.5612245,65095,45.22
2018-04-05 07:00:00,69850.4183673,68604,44.94
2018-04-05 08:00:00,70816.0612245,69827,41.93
